"purchase_id","alias","created_at","purchase_date"
"40576","305420c2-d8cc-4726-9d51-696801147053","2019-09-03 15:57:23.607877+06","2019-09-03 03:54:11+06"
"40577","685037fd-3604-4f20-8330-eb620ecf4df1","2019-09-03 15:57:48.862157+06","2019-09-03 03:34:44+06"
"40578","9d22a9d2-a8a3-40b9-a73e-14777e7a1715","2019-09-03 15:57:52.82821+06","2019-09-03 03:56:20+06"
"40579","5678622e-9d3f-4018-bd00-3f4ba3f6a196","2019-09-03 15:59:26.694071+06","2019-09-04 12:00:00+06"
"40580","45da3732-0027-415f-b7d4-fb6991254572","2019-09-03 15:59:46.928031+06","2019-09-03 03:57:34+06"
"40581","91aeed11-b413-49d0-b5e5-16bccc49707c","2019-09-03 15:59:50.771771+06","2019-09-03 03:56:37+06"
"40582","050e972b-08d5-4c10-9f0b-053f5dd0b67b","2019-09-03 16:02:30.141631+06","2019-09-03 03:59:29+06"
"40583","ad759b27-6c7a-4ea2-b017-2ea170e19a06","2019-09-03 16:02:32.859554+06","2019-09-03 03:56:55+06"
"40584","181c88e0-76bc-4712-94ff-1ef7a69adaff","2019-09-03 16:02:54.529751+06","2019-09-03 03:58:19+06"
"40585","73dab3bd-97f6-4ecb-814d-419b411006f5","2019-09-03 16:03:30.063291+06","2019-09-02 04:00:08+06"
"40586","b9a0a9bd-9e57-490f-a6bb-58096b60f1c0","2019-09-03 16:03:59.326022+06","2019-09-03 04:02:50+06"
"40587","1d370c65-fa15-4703-bd80-3101612535ae","2019-09-03 16:04:47.354547+06","2019-09-03 04:02:40+06"
"40588","6729bcb3-8eab-450d-a48e-0ba4137f7f62","2019-09-03 16:06:28.655867+06","2019-09-02 04:03:36+06"
"40589","1a908bce-202a-4250-94b9-319fa639f654","2019-09-03 16:06:32.166611+06","2019-09-03 04:02:00+06"
"40590","4fb2c783-0f4c-4368-8a95-dcfbc0f8c820","2019-09-03 16:08:56.013242+06","2019-08-29 03:57:13+06"
"40591","908d2183-4ee4-4fef-bf5c-917ef9b87efc","2019-09-03 16:13:07.331554+06","2019-08-29 04:09:12+06"
"40592","19a14c6a-9daa-44c7-8762-91287e75cd84","2019-09-03 16:13:14.27624+06","2019-09-03 04:10:56+06"
"40593","b4dbbaed-1c2d-4f71-91d3-52056feb34de","2019-09-03 16:13:29.779175+06","2019-09-03 04:06:20+06"
"40594","3eb614e8-8c50-4847-8faa-a01c3ec7bf8c","2019-09-03 16:14:57.426471+06","2019-09-04 12:00:00+06"
"40595","a271dd43-25fb-4d72-8f16-9e7c730b28a6","2019-09-03 16:15:25.671502+06","2019-09-03 04:13:52+06"
"40596","e245c662-ffbc-48b3-b69d-f32b70b9429e","2019-09-03 16:15:45.481692+06","2019-08-29 04:13:22+06"
"40597","0503bf41-9b6d-469e-b8c0-51d016a619a2","2019-09-03 16:18:27.336343+06","2019-09-03 04:14:00+06"
"40598","8a5d7ec9-0430-4fd0-bdf0-dc66eaddf13e","2019-09-03 16:20:10.987443+06","2019-08-29 04:15:57+06"
"40599","418edf7d-0cdd-4d16-984b-b1b341f99173","2019-09-03 16:22:09.506392+06","2019-09-03 04:14:15+06"
"40600","04e21770-b387-47fe-8561-7e18a105060a","2019-09-03 16:24:09.859297+06","2019-09-03 03:29:02+06"
"40601","e8434e4d-0a49-45fe-9bc9-cbb03bdcb854","2019-09-03 16:27:23.570969+06","2019-08-29 04:20:23+06"
"40602","2b4140a0-8695-468a-90e3-d798c48f852e","2019-09-03 16:29:37.338679+06","2019-09-03 04:17:31+06"
"40603","ed83ee71-601e-44ed-b448-10e0cf504149","2019-09-03 16:30:58.493212+06","2019-09-03 04:14:28+06"
"40604","32f3e1ae-0fe6-415e-8615-22a68461e837","2019-09-03 16:30:59.508559+06","2019-09-03 04:28:35+06"
"40605","8b011ad0-d0ff-45c4-b4a0-fc6935584faf","2019-09-03 16:36:22.765614+06","2019-09-03 04:31:28+06"
"40606","e66ef90e-c6e0-44d7-ab2b-e2d8c34b03a3","2019-09-03 16:38:38.242793+06","2019-09-03 04:29:07+06"
"40607","54968c19-fcd4-4e75-9093-fd64cb00421f","2019-09-03 16:38:54.593062+06","2019-09-03 04:29:13+06"
"40608","b942cf7f-2279-4105-a349-80b3763e1d5e","2019-09-03 16:40:50.374849+06","2019-08-29 04:27:38+06"
"40609","ed9d8ae0-19cb-4eba-b7d0-f3e6837cc215","2019-09-03 16:42:44.574937+06","2019-09-03 04:39:56+06"
"40610","fe66c1d0-327d-4040-b94b-62dc4d48bb23","2019-09-03 16:44:38.359219+06","2019-09-03 04:25:14+06"
"40611","192b1ce1-554d-4cd0-bdb2-895ce2e57fe7","2019-09-03 16:45:55.10603+06","2019-09-03 04:45:21+06"
"40612","815d6ac0-8844-4a92-a8c7-87252958b25a","2019-09-03 16:46:50.610698+06","2019-09-03 04:29:45+06"
"40613","5e4e4301-9651-4241-b9a6-1c04b9ded621","2019-09-03 16:47:32.173044+06","2019-09-03 04:46:31+06"
"40614","83c10d65-38f6-4337-ad16-8a2348d5a73d","2019-09-03 16:50:05.877447+06","2019-09-03 04:47:53+06"
"40615","b6683a98-3ef9-4681-bace-f4cff04f3329","2019-09-03 16:50:10.400687+06","2019-09-03 04:48:48+06"
"40616","26ac6576-b679-4e43-a75c-a385eb1f4296","2019-09-03 16:50:44.717029+06","2019-09-03 04:50:10+06"
"40617","a9505d9f-a060-4630-9c75-ecc51584355f","2019-09-03 16:52:07.120035+06","2019-09-03 04:42:43+06"
"40618","d6694434-c5c2-4243-8ee5-ae4e21f88828","2019-09-03 16:53:27.464589+06","2019-09-03 04:51:31+06"
"40619","5e1e3b6b-7f3f-47a1-b7a3-be790f706990","2019-09-03 17:00:50.78644+06","2019-09-03 04:53:59+06"
"40620","ca541214-bf04-4290-b079-0c07167150c0","2019-09-03 17:03:19.686325+06","2019-09-03 04:50:47+06"
"40621","986db9c4-43ac-4a96-93b6-649a67d49627","2019-09-03 17:11:00.085544+06","2019-09-03 05:08:10+06"
"40622","4db31451-c49b-46fe-b2a3-39c58a4de184","2019-09-03 17:12:29.652163+06","2019-09-03 05:00:54+06"
"40623","34e8ca2c-fa63-4381-8e93-b3add6b96208","2019-09-03 17:15:02.299447+06","2019-09-03 05:10:31+06"
"40624","0c82f76c-9fa8-426f-8acb-65567254b47f","2019-09-03 17:15:05.154355+06","2019-09-03 05:11:22+06"
"40625","391d9e32-fd2f-4e3b-829b-d9b3eba470fb","2019-09-03 17:16:39.611647+06","2019-09-03 04:50:19+06"
"40626","80f2df8b-717f-4029-a145-5cf609627bf6","2019-09-03 17:16:44.840211+06","2019-09-03 05:15:26+06"
"40627","b806862e-7a3c-4e3a-887d-4c15de99a357","2019-09-03 17:19:00.910162+06","2019-09-03 05:17:25+06"
"40628","5f57d378-572f-4e79-82a0-d5cd291af588","2019-09-03 17:19:16.198472+06","2019-09-03 05:16:55+06"
"40629","52a8227c-4c4f-438d-aabb-7facc5be4598","2019-09-03 17:19:16.394758+06","2019-09-03 05:12:52+06"
"40630","172194cd-b8a7-4e06-b4f0-424636703cb1","2019-09-03 17:23:36.649456+06","2019-09-03 05:20:11+06"
"40631","0d3c4d61-f8a0-4305-8eba-f1722e8f5bcd","2019-09-03 17:23:49.930146+06","2019-09-03 05:21:51+06"
"40632","e73fcd73-8fcb-431a-a38b-927e5c147555","2019-09-03 17:25:10.381727+06","2019-09-03 05:19:45+06"
"40633","a5608dfc-81de-48c2-9c40-34ccf9541b77","2019-09-03 17:25:52.759372+06","2019-09-03 05:06:23+06"
"40634","8a1ddb8f-b779-4dd1-af6b-f6be9c3cf2b8","2019-09-03 17:26:25.806535+06","2019-09-03 05:23:58+06"
"40635","61e5c65f-de09-45b4-af0d-5ef438997655","2019-09-03 17:27:31.622538+06","2019-09-03 05:09:08+06"
"40636","77a226ce-c546-4fe7-862b-d062525d876e","2019-09-03 17:28:08.06102+06","2019-09-03 05:25:41+06"
"40637","a1077bc7-ea7a-41ef-be29-997d1cb10f4a","2019-09-03 17:28:12.812043+06","2019-09-03 05:26:43+06"
"40638","3dd2a3bb-4b36-4393-a508-8f823f2f3ff7","2019-09-03 17:29:22.365908+06","2019-08-29 04:41:08+06"
"40639","955ce23f-753c-42f8-a9f6-e84398736a89","2019-09-03 17:30:49.238993+06","2019-09-03 05:29:40+06"
"40640","f8576c5e-5cae-4b4d-bb15-a452cf794366","2019-09-03 17:31:08.937577+06","2019-09-03 04:58:49+06"
"40641","61ea6987-ce24-4914-92ae-bde7ce578f36","2019-09-03 17:31:24.800868+06","2019-09-03 05:13:42+06"
"40642","ee490f43-8584-4d27-8b57-237bab53cbb5","2019-09-03 17:32:01.705768+06","2019-09-03 05:27:56+06"
"40643","e6a96374-3df5-40e4-a6f2-dc748729c7cd","2019-09-03 17:34:35.6474+06","2019-09-03 05:33:39+06"
"40644","544970c8-0a18-43f9-adf3-c63d3bb939af","2019-09-03 17:36:15.847441+06","2019-09-03 05:25:48+06"
"40645","68eaeab6-5f01-49ac-bc93-700054e8dd7c","2019-09-03 17:41:08.661363+06","2019-09-03 05:26:44+06"
"40646","5428d86a-15e9-4c4d-b37c-c27bd5aab0cd","2019-09-03 17:42:56.047489+06","2019-09-03 05:32:39+06"
"40647","3f41af17-9d4d-4096-8530-1f303a899ba2","2019-09-03 17:47:20.017443+06","2019-09-03 05:43:24+06"
"40648","0dc2e206-a6cb-458a-83a7-1a336ee337d8","2019-09-03 17:49:22.408775+06","2019-09-03 05:41:34+06"
"40649","0b4e8fb9-78da-4f17-a5ae-b1fd4ad4936f","2019-09-03 17:49:39.368868+06","2019-08-29 05:30:49+06"
"40650","c814c89a-c744-49fb-8d60-19ec8f94f534","2019-09-03 17:50:21.922474+06","2019-09-03 05:40:03+06"
"40651","6479ab27-c267-429d-ab4a-8423db247057","2019-09-03 17:51:31.977048+06","2019-09-03 05:48:40+06"
"40652","661ea085-94aa-460d-949f-6ded6a91dda3","2019-09-03 17:52:31.317485+06","2019-09-03 05:51:20+06"
"40653","bfed98f3-ae9a-4829-871b-6df70556cbf5","2019-09-03 17:55:55.681547+06","2019-09-03 05:47:32+06"
"40654","84bfc9da-3935-430e-b94e-e0cdbecf97d0","2019-09-03 17:57:48.968099+06","2019-09-03 05:39:05+06"
"40655","0078d2c2-067e-4c79-9b23-afdbdb14a895","2019-09-03 17:57:56.707513+06","2019-09-03 05:55:55+06"
"40656","52b13843-1b3b-4824-beac-1742c8ebed60","2019-09-03 17:58:08.478602+06","2019-09-03 05:57:30+06"
"40657","ef9bb4e7-e059-4479-aaea-bf82f3d88857","2019-09-03 17:59:05.053969+06","2019-09-03 05:41:09+06"
"40658","190fa6e3-1153-48b4-82a4-bf0251db4473","2019-09-03 17:59:13.007189+06","2019-08-29 05:50:16+06"
"40659","13bdd9e2-28ff-42cf-8a38-2200af160ca8","2019-09-03 18:02:57.040651+06","2019-09-03 05:57:46+06"
"40660","df5dc2e8-a687-4ca2-8d9b-352f3eb0f98c","2019-09-03 18:03:24.053353+06","2019-09-03 05:59:11+06"
"40661","5369e06b-7112-462f-ba8d-7322aaeb2c74","2019-09-03 18:04:00.067444+06","2019-09-03 05:55:54+06"
"40662","cc14974e-8a35-4343-920b-2ae5448be1ca","2019-09-03 18:04:34.91021+06","2019-08-29 05:59:35+06"
"40663","f6c7d975-71f7-4c17-a5cb-83f2bc5febd4","2019-09-03 18:04:45.145058+06","2019-09-03 06:03:06+06"
"40664","b94d7727-4a45-485d-b7fe-ea6a8de4a600","2019-09-03 18:05:20.035238+06","2019-09-03 05:34:03+06"
"40665","3a7f25c2-c40b-4b3e-9b0d-78212f36658e","2019-09-03 18:06:22.704459+06","2019-09-03 06:05:52+06"
"40666","3ebb6235-aadc-4f27-81c0-4e4db2b4f156","2019-09-03 18:09:26.186155+06","2019-09-03 06:03:57+06"
"40667","5e14f367-4a73-4fcc-9b39-2a5fea0610a8","2019-09-03 18:09:34.592869+06","2019-09-03 05:59:46+06"
"40668","261d1c02-1eb9-4956-a910-f428c92c4743","2019-09-03 18:11:06.592067+06","2019-09-03 06:09:15+06"
"40669","123af4c6-041c-4796-9a81-fbb8d3c2dbf6","2019-09-03 18:11:36.891037+06","2019-09-03 06:05:22+06"
"40670","a5d05bd8-558b-47ea-85ec-cb22ade5614a","2019-09-03 18:12:23.205881+06","2019-09-03 06:11:30+06"
"40671","88e3b22c-4a0c-44ee-9ab8-ed2a6d2bbb9f","2019-09-03 18:12:30.306683+06","2019-09-03 06:10:03+06"
"40672","c485728f-4df4-4908-b939-4e2b379e57ae","2019-09-03 18:13:01.802058+06","2019-09-03 06:12:26+06"
"40673","64d3ff62-6cf6-4660-861d-c9c8c05b045a","2019-09-03 18:14:24.283241+06","2019-08-29 06:06:21+06"
"40674","73d07a9c-714a-4425-8e0b-b66b9927b430","2019-09-03 18:14:34.64281+06","2019-09-03 06:13:55+06"
"40675","e1c10233-287c-42c5-9a07-5d627ad54fca","2019-09-03 18:17:25.283605+06","2019-09-03 06:16:50+06"
"40676","9e70f569-eeea-43c8-9002-dad0b3e4c214","2019-09-03 18:17:56.525651+06","2019-09-03 06:12:41+06"
"40677","1f5388f2-6d8e-45c0-bcd2-18fa50b11e3b","2019-09-03 18:21:06.955435+06","2019-09-03 06:19:09+06"
"40678","f9a111a6-f167-49cb-88d0-e124a59cba94","2019-09-03 18:21:41.638516+06","2019-09-03 06:14:43+06"
"40679","463bfcb1-1bef-4991-ac5e-f29368dabc73","2019-09-03 18:21:45.362571+06","2019-09-03 06:09:33+06"
"40680","1aab5c6a-c2d8-4357-ac3a-22171946b3eb","2019-09-03 18:22:15.195903+06","2019-08-29 06:14:38+06"
"40681","fdc47d15-7f9e-40b8-839a-1a3a1df59e6f","2019-09-03 18:31:28.556062+06","2019-09-03 06:23:34+06"
"40682","e2f164e8-d863-45fc-bab6-23a83155b583","2019-09-03 18:32:56.220434+06","2019-09-03 06:21:03+06"
"40683","bc6e8c51-37bc-436c-b806-d218024d7bbe","2019-09-03 18:33:29.144053+06","2019-09-03 06:25:35+06"
"40684","5ee036dc-f6a4-485c-8015-b3d10a91462c","2019-09-03 18:33:53.078639+06","2019-09-03 06:32:02+06"
"40685","4bddd452-8c11-482a-bd2d-26db0b05a915","2019-09-03 18:38:13.80342+06","2019-09-03 06:34:22+06"
"40686","903b3bc8-355d-4004-a2a0-527d7802a4c4","2019-09-03 18:39:28.033128+06","2019-09-03 06:32:34+06"
"40687","35016433-8fd8-4b19-b058-da88238e5cb4","2019-09-03 18:39:40.126095+06","2019-09-03 06:38:53+06"
"40688","b6d6114d-400b-4b6a-ae4d-8fdc93422aa7","2019-09-03 18:40:08.334181+06","2019-09-03 06:34:27+06"
"40689","86959944-14b6-4ecd-bbc8-711157e30394","2019-09-03 18:42:10.210661+06","2019-09-03 06:40:16+06"
"40690","73095540-866b-4f5f-97e7-f977c36546d8","2019-09-03 18:45:13.520682+06","2019-09-03 06:44:07+06"
"40691","ddf04ee2-d2ad-4a45-b292-e9487119fc01","2019-09-03 18:46:16.230754+06","2019-09-03 06:40:26+06"
"40692","1742b5c7-a3f9-45b9-812e-34d0881dba1e","2019-09-03 18:48:33.58532+06","2019-09-03 06:46:12+06"
"40693","d161c958-560b-471f-9c55-71b30a94b37a","2019-09-03 18:49:41.613852+06","2019-09-03 06:04:54+06"
"40694","388240fa-7763-432c-bbc8-57a7255f75d7","2019-09-03 18:55:26.52425+06","2019-09-03 06:46:47+06"
"40695","fcf94867-96d2-497a-a25d-ab7782f58678","2019-09-03 18:55:45.883517+06","2019-09-03 06:49:50+06"
"40696","b34a6ece-36e1-471d-a34e-0310a7445998","2019-09-03 18:56:03.112527+06","2019-09-03 06:35:14+06"
"40697","915e029f-f8f5-4c0f-8318-3ebcccf8001c","2019-09-03 18:56:04.318395+06","2019-09-03 06:49:21+06"
"40698","85947bf6-3e11-46f0-8ab0-5c8c75c6a4e9","2019-09-03 19:02:24.674053+06","2019-09-03 06:56:14+06"
"40699","777229e9-d77e-4884-a428-3df5002feb9b","2019-09-03 19:03:20.451809+06","2019-09-03 07:01:09+06"
"40700","614c4de1-7777-478c-8b7a-fa4199f38847","2019-09-03 19:04:47.268765+06","2019-09-03 06:58:24+06"
"40701","4cbed3f5-97ac-4f6c-a290-7ef9e3ca5efe","2019-09-03 19:04:55.012911+06","2019-09-03 06:47:10+06"
"40702","3dd82267-4977-4bf6-a001-3e7790b8f8d7","2019-09-03 19:05:17.79219+06","2019-09-03 07:03:26+06"
"40703","dda9a171-8ab6-4e34-85ca-7e3be5a6002a","2019-09-03 19:05:43.870492+06","2019-09-03 06:56:46+06"
"40704","602ae7fa-394f-4e28-8c16-6e09602b2063","2019-09-03 19:07:19.774262+06","2019-09-03 06:45:02+06"
"40705","54908061-e0dd-4298-8818-caabd7907748","2019-09-03 19:10:06.589502+06","2019-09-03 07:05:47+06"
"40706","9c79c666-eb47-4b14-88fb-42080f481e42","2019-09-03 19:13:48.872715+06","2019-09-03 06:46:21+06"
"40707","dc487c32-4a99-4da3-bc49-d76e2ed67158","2019-09-03 19:13:50.5308+06","2019-09-03 06:58:24+06"
"40708","9b6e489a-fa2f-4508-ac51-c0dafd8bfc50","2019-09-03 19:21:28.710716+06","2019-09-03 07:13:28+06"
"40709","28314d17-7c3e-4819-9ce8-17e4968b5546","2019-09-03 19:27:09.060364+06","2019-09-03 07:07:25+06"
"40710","0718a19b-511f-4fd2-968d-cde0659f5d5a","2019-09-03 19:30:57.204967+06","2019-09-03 07:24:18+06"
"40711","dff93995-b1a4-462c-8f9c-9dc97fde87ac","2019-09-03 19:31:11.651796+06","2019-08-29 07:07:51+06"
"40712","1bfb7a44-f54c-4cb5-9155-2ba9c5bcd0b1","2019-09-03 19:37:55.528554+06","2019-09-03 07:06:37+06"
"40713","580e6608-c147-4afc-ab22-26f524ac30d3","2019-09-03 19:40:25.273375+06","2019-09-03 07:28:54+06"
"40714","676fc9d1-540e-4603-bb9d-bac25d854857","2019-09-03 19:42:06.288116+06","2019-09-03 07:38:36+06"
"40715","2831c68d-8564-4309-967d-26ad171e539f","2019-09-03 19:51:19.424055+06","2019-09-03 07:31:42+06"
"40716","43b9cef3-85c2-4531-9bc5-a3b602578c67","2019-09-03 19:54:14.042238+06","2019-09-03 07:40:57+06"
"40717","5b9cfd0f-3ad8-4ea9-88bb-cd3ceef779bc","2019-09-03 19:57:11.754042+06","2019-09-03 07:54:48+06"
"40718","35cfee4b-6b97-4b1e-81dd-8cfd1a8bac48","2019-09-03 19:58:18.960574+06","2019-09-03 07:43:56+06"
"40719","ab1da3a9-34b0-495a-bb14-895d3c235ed4","2019-09-03 19:59:07.400231+06","2019-09-03 07:46:28+06"
"40720","b6fb706d-f498-4de0-ba02-a6668dae9d42","2019-09-03 19:59:51.249853+06","2019-09-03 07:59:25+06"
"40721","fa3524a4-f838-4f80-8067-840b4dc6570c","2019-09-03 20:07:05.378091+06","2019-09-03 08:02:32+06"
"40722","270f705c-9b66-4648-a2bf-914827b1f50b","2019-09-03 20:08:45.689758+06","2019-09-03 06:34:00+06"
"40723","3a1e4391-59fd-4740-bc62-11edefabe644","2019-09-03 20:11:17.212932+06","2019-09-03 08:07:42+06"
"40724","a18f40ba-0446-4215-b3b8-db19e434d663","2019-09-03 20:12:16.068089+06","2019-09-03 08:10:06+06"
"40725","71878adb-6589-40a9-b6c9-f0128ca98b09","2019-09-03 20:13:13.271737+06","2019-09-03 08:09:03+06"
"40726","3dbd5fd1-3a27-479e-ac7f-d9db0fc4474f","2019-09-03 20:14:06.027731+06","2019-09-03 08:12:17+06"
"40727","d84c565a-8c64-4454-bf7f-a01a09d60f7b","2019-09-03 20:15:22.427105+06","2019-09-03 08:14:25+06"
"40728","0a6e04cd-4f10-462c-97f9-f46d002b1db8","2019-09-03 20:17:03.779109+06","2019-09-03 08:16:05+06"
"40729","e01ba87d-34be-4c11-bad5-c5fa05d8384e","2019-09-03 20:20:26.184123+06","2019-09-03 08:17:39+06"
"40730","11d460d7-8548-439c-b5f2-3bb9d8d7a7aa","2019-09-03 20:22:14.60876+06","2019-09-03 08:20:30+06"
"40731","02125e79-11ff-4262-9802-c283e156af5d","2019-09-03 20:22:46.998227+06","2019-09-03 08:14:15+06"
"40732","a66b2ff6-b3e9-47ed-8475-86beddb100a6","2019-09-03 20:28:00.155066+06","2019-09-03 07:59:03+06"
"40733","f662306c-76ba-4010-993b-bfcd3c5507dd","2019-09-03 20:34:20.324765+06","2019-09-03 08:13:10+06"
"40734","7b0f18b5-94d0-43c7-9601-cdc67604a96d","2019-09-03 20:40:10.774683+06","2019-09-03 08:22:32+06"
"40735","18794933-d341-4210-900e-e842d1865590","2019-09-03 20:47:55.411797+06","2019-09-03 08:31:11+06"
"40736","e801ef9a-5407-4815-a912-ed877920284c","2019-09-03 20:50:56.937485+06","2019-09-03 08:11:44+06"
"40737","be156019-241f-4029-a366-1c17dba6b3a9","2019-09-03 20:59:59.869016+06","2019-09-03 08:56:55+06"
"40738","a5578407-1d72-42e5-a591-10999fa62e59","2019-09-03 21:03:44.698773+06","2019-09-03 08:31:37+06"
"40739","db82b21f-14bf-48ac-ad7c-c0e689e66e74","2019-09-03 21:05:14.234815+06","2019-09-03 08:43:45+06"
"40740","6d61a751-9202-4d2b-ae2c-f8c017daaf99","2019-09-03 21:05:59.70996+06","2019-09-03 09:00:55+06"
"40741","d1b24cc0-e5d9-4bad-bde9-ef5ec789ae01","2019-09-03 21:09:31.824034+06","2019-09-03 09:06:26+06"
"40742","6631a1bb-f468-4844-8811-3b02412246f6","2019-09-03 21:15:16.287079+06","2019-09-03 09:09:36+06"
"40743","db1ceecc-42c5-45ee-8f87-619af4ff9837","2019-09-03 21:20:59.539638+06","2019-09-03 09:06:47+06"
"40744","9a2d93d6-aa7b-488a-8f46-e2a38b6a61e8","2019-09-03 21:23:39.173018+06","2019-09-03 09:22:38+06"
"40745","88f0f66c-2d56-4782-ae09-dc4d99bd00fe","2019-09-03 21:26:22.767135+06","2019-09-03 09:25:25+06"
"40746","27a1397f-f75c-4814-be5b-5b2f66fe270d","2019-09-03 21:27:18.466124+06","2019-09-03 09:16:08+06"
"40747","600b7455-5fb8-4519-b2c9-2c2a85a5a266","2019-09-03 21:41:50.147592+06","2019-09-03 09:29:15+06"
"40748","59ccc984-335a-4119-8e97-4e45a5f8ed94","2019-09-03 21:46:05.173863+06","2019-09-03 09:30:20+06"
"40749","36de77cf-83f4-4480-8c70-92a7f0589ab5","2019-09-03 21:46:54.603786+06","2019-09-03 09:46:09+06"
"40750","55692acd-3668-40f1-9d31-0e6085bacb7f","2019-09-03 21:49:15.387533+06","2019-09-03 09:44:02+06"
"40751","4f710daf-2a3a-4c24-a730-19d6262f2bd3","2019-09-03 21:52:47.812281+06","2019-09-03 09:51:08+06"
"40752","c111f455-bc47-49ee-a307-098cee003948","2019-09-03 21:58:22.611647+06","2019-09-03 09:21:49+06"
"40753","10892d18-f35d-4ad0-b4b3-e72b29a557d7","2019-09-03 22:03:16.958651+06","2019-09-03 09:50:08+06"
"40754","f2576e23-494f-4d67-9331-231c37afa678","2019-09-03 22:06:34.184999+06","2019-09-03 09:46:54+06"
"40755","cc1fad72-3f6b-4742-a763-fcbc9b148e75","2019-09-03 22:09:54.629179+06","2019-09-03 10:09:11+06"
"40756","3ea6ba7e-3451-4d91-86be-b316543282a1","2019-09-03 22:18:41.029804+06","2019-09-03 08:30:22+06"
"40757","bd2529cd-deb1-4ce5-b6c4-819ba0edbbcc","2019-09-03 22:20:03.660151+06","2019-09-03 10:14:52+06"
"40758","cbc0d73f-dd82-4275-a51e-2d0aa90682bf","2019-09-03 22:22:13.176448+06","2019-09-03 10:17:39+06"
"40759","12875953-355d-4308-9151-c74181dcf050","2019-09-03 22:23:45.767895+06","2019-09-03 10:15:43+06"
"40760","ab1f2480-8a08-47b6-aa5b-4fff21b233c9","2019-09-03 22:25:21.528085+06","2019-09-03 10:23:26+06"
"40761","45f41dcd-7f19-48ba-90fa-96ca2244e870","2019-09-03 22:26:15.080056+06","2019-09-03 10:14:16+06"
"40762","70ca749a-19a1-4d29-bb99-03cac86a4dea","2019-09-03 22:27:31.639007+06","2019-09-03 10:25:33+06"
"40763","c45a9097-8049-4949-82f5-3d6e00843ec9","2019-09-03 22:27:41.724725+06","2019-09-03 10:20:43+06"
"40764","cf15a54e-44c0-4d43-8687-18f31b522557","2019-09-03 22:29:24.168454+06","2019-09-03 10:27:59+06"
"40765","cc032f07-19a6-4821-b759-26c79a13e0a9","2019-09-03 22:32:48.211039+06","2019-09-03 10:21:08+06"
"40766","9204c69e-c758-4b30-953a-bd05b48fb644","2019-09-03 22:37:19.331212+06","2019-09-03 10:36:06+06"
"40767","8043fd1d-65df-4dcc-b0aa-f56022687b72","2019-09-03 22:37:48.350284+06","2019-09-03 10:27:16+06"
"40768","415ca059-ed68-4fdb-97d9-2dcae659164a","2019-09-03 22:41:57.303707+06","2019-09-02 10:39:48+06"
"40769","9f02156b-55c9-4cfb-a117-b397b3452405","2019-09-03 22:48:38.879083+06","2019-09-03 10:39:06+06"
"40770","aa17aaf1-1908-44b2-825c-5ce45f7f0d21","2019-09-03 22:52:29.527218+06","2019-09-03 10:33:10+06"
"40771","d8eeda2c-5199-4b3e-928f-f555d8e4c3fd","2019-09-03 22:53:56.086789+06","2019-09-03 10:48:08+06"
"40772","51de91cd-efaf-43fa-a805-fca63758d252","2019-09-03 22:57:26.102266+06","2019-09-03 10:49:04+06"
"40773","6a24ed27-ba3d-423b-8039-99ca69d7cd42","2019-09-03 23:00:01.649309+06","2019-09-03 10:27:46+06"
"40774","95930788-15ed-491a-b67c-396303e63bc9","2019-09-03 23:00:06.661759+06","2019-09-03 10:54:43+06"
"40775","f64917db-607f-4e76-b190-95a08729a324","2019-09-03 23:06:01.877318+06","2019-09-03 10:57:41+06"
"40776","ba15d277-b5b2-49a1-b4b5-2e6c34212f17","2019-09-03 23:08:18.781624+06","2019-09-03 10:38:13+06"
"40777","b9d1ce67-7729-462b-b190-bed62aaa30ea","2019-09-03 23:09:30.450562+06","2019-09-03 11:03:24+06"
"40778","cce08656-1fcb-45ca-92cd-90e70dae93a9","2019-09-03 23:13:51.938329+06","2019-09-03 11:11:12+06"
"40779","dc6982fe-ecb0-4ac3-9d0d-8823689ff397","2019-09-03 23:13:59.441053+06","2019-09-03 11:06:22+06"
"40780","1bb616e9-0999-410f-afc8-5ab49a1a9a45","2019-09-03 23:17:07.057692+06","2019-09-03 11:09:07+06"
"40781","9b567325-b15a-48ea-b08c-3444cd5c82c4","2019-09-03 23:23:45.723549+06","2019-09-03 11:15:43+06"
"40782","a41bca1e-a5ca-48fc-86f9-e4b299ea3c8d","2019-09-03 23:29:10.640543+06","2019-09-03 11:22:59+06"
"40783","2b1d5e71-2994-4717-9acc-beda4cb02a52","2019-09-03 23:30:31.08315+06","2019-09-03 11:24:47+06"
"40784","3997e7ce-ff6b-4dc2-9e59-c1f708b65462","2019-09-03 23:36:30.966493+06","2019-09-03 11:15:13+06"
"40785","1c26fe8d-70b7-4ff7-a20e-3da2b68988ce","2019-09-03 23:37:06.35963+06","2019-09-03 11:31:13+06"
"40786","26d93a1f-0e76-4e81-8b1b-c7836c393932","2019-09-03 23:41:43.432839+06","2019-09-03 11:29:38+06"
"40787","f499cd5d-5aeb-4cd7-80bd-54cef4a50db7","2019-09-03 23:43:54.946181+06","2019-09-03 11:38:11+06"
"40788","30381a3c-e651-4beb-aedb-99f8fea0acb1","2019-09-03 23:48:15.362337+06","2019-09-03 11:42:12+06"
"40789","d9fb3666-f4ec-470a-a2cd-daa917166ac0","2019-09-03 23:49:44.868795+06","2019-09-03 11:44:04+06"
