sales_id,alias,created_at,sale_date
387206,038d1e92-cb61-4029-984c-c1a0c14f7a3f,2019-09-03 18:21:25.794399+06,2019-09-03 06:18:47+06
387207,fe53043a-4906-4443-aa2d-56bd57ffc9ee,2019-09-03 18:22:04.932072+06,2019-09-03 06:18:51+06
387208,9df07b05-97e1-4c63-ab16-9aa2c93a5643,2019-09-03 18:22:16.944105+06,2019-09-03 06:22:04+06
387209,fb743419-05a8-4fbb-8945-3ba5179932e0,2019-09-03 18:22:26.557099+06,2019-09-03 06:20:25+06
387210,364923ad-a3c3-4f80-84e0-1eda8042bb18,2019-09-03 18:22:32.97764+06,2019-09-03 06:03:11+06
387211,a2e091e5-fa0c-45c6-aea5-abbadf63918c,2019-09-03 18:22:59.621151+06,2019-09-03 06:21:39+06
387212,b5e8f0e8-a9ed-49c5-a594-d3c0debd8736,2019-09-03 18:23:31.712506+06,2019-09-03 06:18:21+06
387213,7412dda6-d635-462e-9722-fe4c40e7b362,2019-09-03 18:23:37.973373+06,2019-09-03 06:15:19+06
387214,7c573d3c-c618-46db-ba1a-7f195ba1fb95,2019-09-03 18:24:04.116754+06,2019-09-03 05:45:14+06
387215,14508c80-0038-474b-a5bb-b5f5cbf66bba,2019-09-03 18:24:07.875276+06,2019-09-03 06:23:09+06
387216,4609a9f1-2449-4161-8290-a68cee28e228,2019-09-03 18:24:10.352389+06,2019-09-03 06:17:54+06
387217,512c5f21-1287-4fa1-b95d-1a4befd9d731,2019-09-03 18:24:16.393858+06,2019-09-03 06:25:12+06
387218,901c3dc0-60f9-4f57-b447-3cc3fbb6465d,2019-09-03 18:24:23.36515+06,2019-09-03 06:23:59+06
387219,435fe6d7-ae64-47e9-ae4f-fa8bb83aea2f,2019-09-03 18:24:34.93342+06,2019-09-03 06:24:14+06
387220,f93e1bcc-e7f4-4fb7-8a38-1bfc18736ced,2019-09-03 18:24:51.284416+06,2019-09-03 06:23:15+06
387221,1de1fb8c-6f36-4baf-9043-11a6599f22ed,2019-09-03 18:24:56.162826+06,2019-09-03 06:24:28+06
387222,d1e14cbb-6f7c-4a6e-98b9-519e77e92b25,2019-09-03 18:25:09.269783+06,2019-09-03 06:18:21+06
387223,739ad8f0-6451-4207-86ad-089b357453b2,2019-09-03 18:25:18.635248+06,2019-09-03 06:19:12+06
387224,2465e62e-de6d-46db-a8c4-e335bc7c4126,2019-09-03 18:25:36.619452+06,2019-09-03 06:23:50+06
387225,3db5b5b6-85ea-4533-97d8-dc1b6415d34c,2019-09-03 18:25:53.590782+06,2019-09-03 06:24:09+06
387226,f6f138ab-6f96-429b-b75d-3b41beaefc7b,2019-09-03 18:26:21.411524+06,2019-09-03 06:23:33+06
387227,1e809d5d-fa2a-4f54-9e95-dc023732be9c,2019-09-03 18:27:08.678078+06,2019-09-03 06:26:52+06
387228,4f0902ac-cc77-4bed-8861-d3ef21c08f67,2019-09-03 18:27:27.486359+06,2019-09-03 06:26:22+06
387229,3aad1a8c-eb46-47ad-afab-989eb0bb4651,2019-09-03 18:27:28.511282+06,2019-09-03 06:27:26+06
387230,e93408c6-25b2-4a8b-88b7-0da7984af220,2019-09-03 18:27:30.453406+06,2019-09-03 06:25:28+06
387231,b3645827-03f9-4449-ab9a-a3a54e03f3cc,2019-09-03 18:27:38.428446+06,2019-09-03 06:21:32+06
387232,5c9382ca-d98a-46e6-812f-4a7cadf9bc15,2019-09-03 18:27:39.170628+06,2019-09-03 06:27:01+06
387233,348c0931-46b7-4fd7-a6bc-283bcb5efdac,2019-09-03 18:27:44.783559+06,2019-09-03 06:24:57+06
387234,93d8ed3e-04cd-4ecb-9ec3-9a0547f8c221,2019-09-03 18:27:44.809108+06,2019-09-03 06:26:50+06
387235,39f6ef1a-6ff2-488e-8eb2-f60dd371f7f3,2019-09-03 18:27:47.976489+06,2019-09-03 06:27:01+06
387236,e05c0862-4c8e-481f-8104-856b12e02b0f,2019-09-03 18:27:53.631814+06,2019-09-03 06:26:52+06
387237,97b3ff31-2ff4-4a99-b106-92507d69d218,2019-09-03 18:28:28.310589+06,2019-09-03 06:28:06+06
387238,35ec354c-8544-4f35-add6-25e574ec26d5,2019-09-03 18:28:39.908216+06,2019-09-03 06:27:57+06
387239,58766d10-68af-4fb3-acd4-1ca6ac08436f,2019-09-03 18:28:47.995704+06,2019-09-03 06:28:36+06
387240,1791ab71-2d10-4cff-a14c-7644cc9b62a6,2019-09-03 18:29:02.714604+06,2019-09-03 06:28:45+06
387241,924f98d1-0640-4ed1-9d64-3d138b7d5712,2019-09-03 18:29:21.634059+06,2019-09-03 06:29:14+06
387242,bae76b79-9ce9-4e7b-a548-280d5c77c9f4,2019-09-03 18:29:34.654049+06,2019-09-03 06:27:42+06
387243,903dab44-26f9-4258-a281-3c8336c8b31d,2019-09-03 18:29:34.934998+06,2019-09-03 06:29:21+06
387244,b1e90ef8-c3f0-4135-83e6-8bc914a09267,2019-09-03 18:29:45.733225+06,2019-09-03 06:29:19+06
387245,75acc220-7010-4ceb-9a59-ebb4e396ecc2,2019-09-03 18:30:04.668543+06,2019-09-03 06:29:12+06
387246,12fe8a65-0427-43e0-8086-c16bcbfee03d,2019-09-03 18:30:43.477331+06,2019-09-03 06:19:28+06
387247,e881dd3a-4094-4dcf-8da9-d630a0dc5970,2019-09-03 18:30:50.131141+06,2019-09-03 06:29:21+06
387248,27e7a7ed-a670-4e3b-af60-58b5bc15a8a7,2019-09-03 18:31:01.927525+06,2019-09-03 06:22:11+06
387249,c43f5fed-4101-4bf3-9c3d-e003a564d03c,2019-09-03 18:31:30.627757+06,2019-09-03 06:31:04+06
387250,4183e5c1-b41e-4546-b774-02bcc67031e4,2019-09-03 18:31:38.999817+06,2019-09-03 06:27:30+06
387251,31749c22-a0b1-405e-9374-d23f5dd92939,2019-09-03 18:31:40.969141+06,2019-09-03 06:30:23+06
387252,d1a77d65-7547-481a-af55-23d977ee9e38,2019-09-03 18:31:43.531215+06,2019-09-03 06:30:06+06
387253,10514063-d4da-4e11-a248-24d8881c6f0f,2019-09-03 18:31:54.577373+06,2019-09-03 06:28:21+06
387254,c18961d9-5976-48f7-a1fa-9809e4657b84,2019-09-03 18:31:56.747887+06,2019-09-03 06:31:47+06
387255,685e9a1d-5996-419f-8d76-458b6846aa98,2019-09-03 18:32:25.960301+06,2019-09-03 06:29:24+06
387256,bb682f6f-7c89-4c98-96d8-4e49fc8b07d2,2019-09-03 18:32:26.280204+06,2019-09-03 06:30:24+06
387257,cb307c4a-260f-4940-a836-51b283bf6c3a,2019-09-03 18:32:48.078854+06,2019-09-03 06:31:57+06
387258,49af78f6-a22a-4648-a5b3-6b1ca89a7094,2019-09-03 18:32:55.151191+06,2019-09-03 06:20:00+06
387259,eaef1657-a6ee-4f0b-acb1-647918b956f6,2019-09-03 18:33:23.7815+06,2019-09-03 06:32:10+06
387260,9602306a-cfb8-472c-9eb5-ad48084d6d5e,2019-09-03 18:33:47.12851+06,2019-09-03 06:20:59+06
387261,2affe5ae-c2b1-4452-b69d-82730ea056ab,2019-09-03 18:33:50.990443+06,2019-09-03 06:33:33+06
387262,e53018bc-0c99-4da9-ad69-bafaf014034f,2019-09-03 18:33:51.570802+06,2019-09-03 06:32:16+06
387263,8bd4189d-9e7c-48cf-8007-a96e4bda5ee4,2019-09-03 18:34:02.961614+06,2019-09-03 06:33:26+06
387264,a72afe40-638a-4922-94b6-dfe1de3c9772,2019-09-03 18:34:03.708321+06,2019-09-03 06:30:21+06
387265,bc747b26-ea28-4c26-98bc-116c256d77b1,2019-09-03 18:34:04.409628+06,2019-09-03 06:35:25+06
387266,b079eb88-d6c3-47eb-81dd-0bf6592ea72c,2019-09-03 18:34:54.824629+06,2019-09-03 06:31:51+06
387267,7cbfde64-4bb8-4ea1-bd9b-a6a4c710f644,2019-09-03 18:35:01.594366+06,2019-09-03 06:30:12+06
387268,4242a964-8554-4ae1-9d8e-b3ff42eb79bd,2019-09-03 18:35:03.969782+06,2019-09-03 06:35:32+06
387269,dc1f0edc-d802-4ed0-b7e6-507493c61e1a,2019-09-03 18:35:29.579563+06,2019-09-03 11:58:23+06
387270,780cdecb-1f89-4ea9-9715-4c9e135122f1,2019-09-03 18:35:57.842784+06,2019-09-03 06:32:39+06
387271,cac5491e-daae-4150-bb60-df594f29d7e6,2019-09-03 18:36:11.839699+06,2019-09-03 06:35:40+06
387272,390d8fe0-71ad-4093-aed1-6589dc4ef63e,2019-09-03 18:36:26.210286+06,2019-09-03 06:36:00+06
387273,7b800c42-2268-4d6e-a250-3307e3e19e6b,2019-09-03 18:36:41.723416+06,2019-09-03 06:35:18+06
387274,c85db594-b3eb-4530-9d5a-b6fd84df0e50,2019-09-03 18:36:51.672761+06,2019-09-03 06:36:29+06
387275,a15bc8b6-8a66-4f9c-b0cb-6110b6057a70,2019-09-03 18:37:02.222071+06,2019-09-03 06:36:44+06
387276,827fdf81-4ce1-49db-b331-11f01986ec19,2019-09-03 18:37:36.231483+06,2019-09-03 06:37:21+06
387277,6054c730-8cd2-4d89-b8b3-361a7c7cadb7,2019-09-03 18:37:48.146507+06,2019-09-03 06:26:32+06
387278,b584bf65-64c5-42f2-9b3a-e4c8828ef67a,2019-09-03 18:38:05.519879+06,2019-09-03 06:36:42+06
387279,3c748f3b-6265-4022-b44c-add52a876bdf,2019-09-03 18:38:06.611289+06,2019-09-03 06:34:16+06
387280,0911bc96-5442-42f0-a238-8ca2857e1d3e,2019-09-03 18:38:45.685707+06,2019-09-03 06:36:22+06
387281,f314258d-994f-4e17-90c9-b3986cf3b0f3,2019-09-03 18:39:02.539231+06,2019-09-03 06:38:53+06
387282,aa876270-16ea-4c68-bee5-af804f258f7b,2019-09-03 18:39:09.216311+06,2019-09-03 06:29:36+06
387283,67a6c339-a512-4c61-91d0-e2fda2a30fa6,2019-09-03 18:39:42.731411+06,2019-09-03 06:36:49+06
387284,ab7099c7-9d1b-413a-b4c7-6ee278f1c3ca,2019-09-03 18:39:56.209922+06,2019-09-03 06:38:07+06
387285,c613e794-7fba-4079-9e52-532f14fb8c06,2019-09-03 18:39:59.278969+06,2019-09-03 06:33:56+06
387286,6d743436-ca69-4ca9-983a-191517e568a6,2019-09-03 18:40:00.292474+06,2019-09-03 06:36:53+06
387287,c75ab6eb-2925-41a4-8fc5-a3687e6f8c1f,2019-09-03 18:40:51.735384+06,2019-09-03 06:39:21+06
387288,b269fae8-6d0d-4f6e-818d-2f54dd4106b2,2019-09-03 18:40:56.666127+06,2019-09-03 06:39:08+06
387289,86c8233a-67f8-48b4-b111-fccf92753cd2,2019-09-03 18:41:00.920733+06,2019-09-03 06:40:51+06
387290,931a076a-2c34-4cc8-8983-50f985d92989,2019-09-03 18:41:13.335007+06,2019-09-03 06:31:32+06
387291,88d3ffda-6227-4af1-b68b-8c4860098d6b,2019-09-03 18:41:24.490469+06,2019-09-03 06:08:16+06
387292,054126d5-36ca-4283-8722-4004b6d2f1f6,2019-09-03 18:41:43.570435+06,2019-09-03 06:39:15+06
387293,9831339d-2a5b-4001-bbba-60035ed1a322,2019-09-03 18:41:53.493856+06,2019-09-03 06:38:51+06
387294,a4f6a3f7-fa1e-4c0f-a53d-1616699b3470,2019-09-03 18:42:24.816555+06,2019-09-03 06:41:49+06
387295,dcc74775-2634-488a-b1f2-72a426230b66,2019-09-03 18:42:49.477195+06,2019-09-03 06:41:58+06
387296,fd68a57d-af10-4e99-bd82-7c98e61f083e,2019-09-03 18:43:15.177509+06,2019-09-03 06:37:16+06
387297,7aa4a1d5-2a53-4d89-9e5c-398fc87252d5,2019-09-03 18:43:19.829078+06,2019-09-03 06:42:16+06
387298,de9a0347-deaa-4cd9-af10-e626fceb0183,2019-09-03 18:43:40.429755+06,2019-09-03 06:38:31+06
387299,d5b43814-7cd4-4869-b44d-cefc1fbe31e4,2019-09-03 18:43:44.050291+06,2019-09-03 06:41:14+06
387300,73ede3dd-0473-4145-91be-c917bc04c248,2019-09-03 18:43:56.843823+06,2019-09-03 06:41:28+06
387301,f5913859-9532-41f0-8042-aa85bd60fa18,2019-09-03 18:43:59.325016+06,2019-09-03 06:40:46+06
387302,edb8b85f-b9d9-4722-afb2-bfa133cf6e15,2019-09-03 18:44:12.294699+06,2019-09-03 06:43:31+06
387303,80b3c9e0-0eeb-4003-a02b-2c837126fab8,2019-09-03 18:44:15.977513+06,2019-09-03 06:43:15+06
387304,c7769c04-823d-4465-bc69-02748ab8044b,2019-09-03 18:44:54.377175+06,2019-09-03 06:44:38+06
387305,030ae1c3-b137-47aa-bd29-8374fc6ac3e6,2019-09-03 18:45:02.164528+06,2019-09-03 06:41:52+06
387306,a7ada5d6-d8f1-4966-bd4f-c3695ad81441,2019-09-03 18:45:02.326407+06,2019-09-03 06:44:09+06
387307,dbc8c19e-f526-4689-a3ea-428635654d79,2019-09-03 18:45:17.518973+06,2019-09-03 06:41:24+06
387308,7c1b11da-1fa7-4d45-91e3-a11c5767c1e7,2019-09-03 18:45:25.831145+06,2019-09-03 06:43:19+06
387309,175ef21c-21c9-4595-b826-cc80b4384a26,2019-09-03 18:45:40.178335+06,2019-09-03 06:45:02+06
387310,3a00d362-24d8-45be-8b50-e184bb2dbb69,2019-09-03 18:45:42.315549+06,2019-09-03 06:44:08+06
387311,d10c83b0-b116-4f07-8553-2869ce4a5338,2019-09-03 18:45:56.177207+06,2019-09-03 06:43:46+06
387312,79b5b2f0-7615-4add-a089-bc2062fe7aaa,2019-09-03 18:46:02.982063+06,2019-09-03 06:43:08+06
387313,f375bc33-0dcb-4d89-acdb-486fdd12c476,2019-09-03 18:46:39.344539+06,2019-09-03 06:45:34+06
387314,acb3bba0-5bdc-4da0-b208-481d259d430d,2019-09-03 18:46:56.767302+06,2019-09-03 06:46:39+06
387315,6d46ddf7-d867-4eb7-960a-b7ec63eeabfd,2019-09-03 18:47:18.729407+06,2019-09-03 06:46:08+06
387316,449e7bf7-cac7-4e62-8114-aa12a0aa33fa,2019-09-03 18:47:34.857566+06,2019-09-03 06:41:18+06
387317,1b7de250-ecb8-4154-aabb-7debd3cba62a,2019-09-03 18:47:39.921942+06,2019-09-03 06:41:14+06
387318,4b7326d5-9272-4b02-a198-6403b767cda8,2019-09-03 18:47:42.004395+06,2019-09-03 06:44:11+06
387319,dc304624-da6c-4598-8e8b-3602b229dc4d,2019-09-03 18:48:02.559009+06,2019-09-03 06:45:35+06
387320,8ec174bf-d496-415a-b913-26c7c645b28b,2019-09-03 18:48:13.007508+06,2019-09-03 06:47:26+06
387321,168c89eb-fa68-46c3-ad12-6ca215e65239,2019-09-03 18:48:19.090152+06,2019-09-03 06:45:47+06
387322,0c9a213b-467b-4b90-8b9b-9de6c6eca279,2019-09-03 18:48:20.891873+06,2019-09-03 06:38:54+06
387323,7d20b52c-4469-48af-81f0-31129afa2743,2019-09-03 18:48:27.625743+06,2019-09-03 06:45:16+06
387324,5a301652-f41c-499f-a775-0ccf45fb9780,2019-09-03 18:48:36.261535+06,2019-09-03 06:47:41+06
387325,16c5b631-3e6c-47c0-816d-31a8e865c025,2019-09-03 18:48:38.774803+06,2019-09-03 06:46:03+06
387326,dc5d1d05-04b5-4b3f-9d82-e36ed3a3fa47,2019-09-03 18:49:14.09937+06,2019-09-03 06:45:09+06
387327,f4a810a6-69c5-44e4-a202-45ee8f3858b2,2019-09-03 18:49:28.062528+06,2019-09-03 06:49:17+06
387328,1adbb0a2-212d-48cb-9cb5-7a48a2edbdf1,2019-09-03 18:50:02.585493+06,2019-09-03 06:49:50+06
387329,5c9da6a8-72a3-420d-ac96-6716bc7eeec5,2019-09-03 18:50:10.471058+06,2019-09-03 06:48:42+06
387330,e19da1d7-638e-47c5-a7c3-477b8e02f8a6,2019-09-03 18:50:32.402472+06,2019-09-03 06:49:04+06
387331,2825daa8-e106-4a6f-bf13-3e83757f12b4,2019-09-03 18:50:49.149138+06,2019-09-03 06:50:18+06
387332,ac77ccdc-775e-4dc4-8d1c-45d5773638b3,2019-09-03 18:50:56.09335+06,2019-09-03 06:48:33+06
387333,ae8aab57-2463-486f-8a4f-b558f97daf85,2019-09-03 18:51:09.424079+06,2019-09-03 06:49:41+06
387334,88004fb9-1aab-494f-b021-06a9352e2f13,2019-09-03 18:51:43.045155+06,2019-09-03 06:34:53+06
387335,40dc81c1-17b6-468d-9a8d-5a7eb90f2dfe,2019-09-03 18:51:50.633262+06,2019-09-03 06:49:23+06
387336,7d68b25f-9736-4ccf-909f-b14eeaac4645,2019-09-03 18:52:00.923355+06,2019-09-03 06:41:05+06
387337,f81969f5-11c1-42d3-a190-d511c5e8fd4a,2019-09-03 18:52:02.489807+06,2019-09-03 06:50:41+06
387338,8c7c1ea0-e840-4f37-b378-a88fd685f477,2019-09-03 18:52:35.132863+06,2019-09-03 06:52:20+06
387339,7b86be75-2b81-467a-a48e-91266215c2c5,2019-09-03 18:52:39.640143+06,2019-09-03 06:51:33+06
387340,9cb40a4b-82a0-4beb-9411-e0114199c6e6,2019-09-03 18:53:34.563888+06,2019-09-03 06:53:09+06
387341,f71bbaa1-7539-4ebc-b72f-05c16aa4102f,2019-09-03 18:53:36.506543+06,2019-09-03 06:53:22+06
387342,48731c63-dcb8-4cf6-acb8-34a23060a09a,2019-09-03 18:53:47.155872+06,2019-09-03 06:53:27+06
387343,dd1f0b9c-5817-493d-8450-aafe4c500b1d,2019-09-03 18:53:57.530699+06,2019-09-03 06:53:46+06
387344,e94259dc-86a9-4e1e-b69e-efc4acf8a6a2,2019-09-03 18:54:04.059618+06,2019-09-03 06:53:48+06
387345,ee5c952a-e64f-45cf-b236-9134e41720ce,2019-09-03 18:54:05.387929+06,2019-09-03 06:49:27+06
387346,d7cd6521-d709-48d2-8226-00937cffe419,2019-09-03 18:54:31.01759+06,2019-09-03 06:54:08+06
387347,c4f8b559-08e5-4e55-864a-74e6cba04ab1,2019-09-03 18:54:34.714587+06,2019-09-03 06:35:27+06
387348,34bc0923-0547-4e3e-9b38-bf3991ecd244,2019-09-03 18:54:59.336539+06,2019-09-03 06:44:19+06
387349,1b319f93-f7a2-4355-a205-fe762a8aa5dd,2019-09-03 18:54:59.418376+06,2019-09-03 06:54:08+06
387350,9692a24d-c4c4-4629-9aeb-529a53af3172,2019-09-03 18:55:01.004773+06,2019-09-03 06:47:59+06
387351,4c5a5bc3-ea87-4ee1-b0fb-2ab7c24f9f79,2019-09-03 18:55:19.796268+06,2019-09-03 06:54:33+06
387352,45b1c49a-bf26-4338-a0a8-11ab124cd201,2019-09-03 18:55:58.235408+06,2019-09-03 06:48:01+06
387353,b3a27e2b-a112-4c56-ab1b-996a0c4cb733,2019-09-03 18:56:29.941477+06,2019-09-03 06:32:52+06
387354,ccafa7e9-dbbc-40ec-8322-714822a1c39f,2019-09-03 18:56:34.887471+06,2019-09-03 06:54:33+06
387355,a5a69655-4686-4d36-ad60-d4472a4288a7,2019-09-03 18:56:44.829559+06,2019-09-03 06:53:49+06
387356,940d98c3-10a4-4fcf-a6e8-a2bc18567f1d,2019-09-03 18:57:21.99611+06,2019-09-03 06:48:36+06
387357,7c85e19f-6b20-4ebc-bace-98b7d9d8cc9a,2019-09-03 18:57:34.935657+06,2019-09-03 06:55:04+06
387358,4be1810a-b03c-48e4-8d6a-20c97deda86d,2019-09-03 18:57:37.908561+06,2019-09-03 06:54:07+06
387359,e5272f0f-d023-492f-b8f3-585ff36d56ca,2019-09-03 18:57:49.523631+06,2019-09-03 06:55:51+06
387360,dab3a09b-9537-45cf-bc1c-1011277b26c6,2019-09-03 18:57:52.349288+06,2019-09-03 06:55:31+06
387361,beedf667-7ce4-46d5-9d7f-8fcdbf903e1b,2019-09-03 18:57:52.673133+06,2019-09-03 06:56:06+06
387362,c01487d6-50ef-4016-8aeb-7c2409f77b00,2019-09-03 18:58:06.0398+06,2019-09-03 06:56:32+06
387363,dc848f48-933f-4bd0-8acf-2b6288c6ef5c,2019-09-03 18:58:07.361622+06,2019-09-03 06:56:05+06
387364,f637ca8c-8232-4c01-a80c-05882443f28e,2019-09-03 18:58:12.764239+06,2019-09-03 06:57:58+06
387365,89b1fd46-df15-45f4-8d10-a9855f7ce477,2019-09-03 18:58:19.324439+06,2019-09-03 06:56:23+06
387366,e5050864-2536-49a6-ba93-a13688f12f2c,2019-09-03 18:58:34.786156+06,2019-09-03 06:56:55+06
387367,e5902b3c-523d-4855-836f-f56549b7ce71,2019-09-03 18:59:01.791485+06,2019-09-03 06:58:25+06
387368,3f0fd095-5ec4-416f-864d-13f7a70dee34,2019-09-03 18:59:13.794115+06,2019-09-03 06:57:49+06
387369,cbfa2f06-987e-4485-831b-2edfd948787d,2019-09-03 18:59:25.498936+06,2019-09-03 06:58:15+06
387370,14065886-6210-4c95-9498-3f82e8d86511,2019-09-03 18:59:26.719091+06,2019-09-03 06:59:01+06
387371,543046c5-a3a3-42d7-98d8-f2662a8ddba0,2019-09-03 19:00:01.445153+06,2019-09-03 06:50:33+06
387372,91163a80-4185-410f-aec6-c8674c3e02c7,2019-09-03 19:00:20.170599+06,2019-09-03 05:59:27+06
387373,63ef54db-69fd-47b9-a2c3-e0d6ccd9a1d0,2019-09-03 19:00:35.805052+06,2019-09-03 06:57:16+06
387374,987fbd99-2e6d-4b89-951e-b9a821621560,2019-09-03 19:00:44.099538+06,2019-09-03 07:00:42+06
387375,de353a37-bcaf-49d1-b386-11a8a0282955,2019-09-03 19:01:06.522879+06,2019-09-03 07:00:43+06
387376,4196a571-3a3b-4370-8097-038cf9d463b5,2019-09-03 19:01:16.980361+06,2019-09-03 06:56:35+06
387377,0aee8119-d0ab-4be6-b247-a35f3c985d9a,2019-09-03 19:01:32.066921+06,2019-09-03 06:59:14+06
387378,62ffc94f-b452-412f-b642-afc1e839815b,2019-09-03 19:01:32.166567+06,2019-09-03 07:00:10+06
387379,68bf5eb8-578b-45b6-b940-b21f1d036d0d,2019-09-03 19:01:45.608745+06,2019-09-03 06:59:35+06
387380,d37ae4fa-57ea-4e36-9a5b-4af6bfe14563,2019-09-03 19:01:57.946789+06,2019-09-03 07:01:41+06
387381,01c2fcdf-b354-4ee1-8eb4-54d0e76419bd,2019-09-03 19:01:58.92791+06,2019-09-03 07:01:21+06
387382,cd6df05e-c54c-43ca-81fc-ad18aa2d942d,2019-09-03 19:02:18.105582+06,2019-09-03 06:58:05+06
387383,93a96e62-32fc-4698-9df8-46bf81d14133,2019-09-03 19:02:48.626392+06,2019-09-03 07:01:58+06
387384,b0e004ad-a848-4a74-ac28-8e6f9fc7e273,2019-09-03 19:02:51.04464+06,2019-09-03 07:02:17+06
387385,728e421a-c41d-4367-8aa2-2c10d69625f3,2019-09-03 19:03:55.774196+06,2019-09-03 06:55:19+06
387386,c25738d0-5e97-455d-a401-48fc0a82961b,2019-09-03 19:04:14.389974+06,2019-09-03 07:02:48+06
387387,cd3650e1-ee77-4d29-88b5-8c8922b64056,2019-09-03 19:04:34.331455+06,2019-09-03 06:52:58+06
387388,502caaae-ea93-4725-8770-7ae5c3892a75,2019-09-03 19:04:52.249327+06,2019-09-03 07:04:10+06
387389,0ec637ca-11b1-4529-9193-eb2285cdabaf,2019-09-03 19:05:10.703968+06,2019-09-03 06:59:27+06
387390,23864107-ec1b-45c2-bee6-46b2524b076e,2019-09-03 19:05:21.284081+06,2019-09-03 07:02:13+06
387391,56684f9e-e2f7-4cba-8089-0111a42c7780,2019-09-03 19:05:27.49779+06,2019-09-03 06:59:33+06
387392,9e3519dd-a72f-4e4f-861f-2ded866114ee,2019-09-03 19:05:52.014035+06,2019-09-03 07:02:18+06
387393,90672473-2cac-4da5-94ac-086eab392f08,2019-09-03 19:06:03.07546+06,2019-09-03 06:56:53+06
387394,d8a2e573-d06e-4fe9-a5ff-2a0bc1c9b6ca,2019-09-03 19:06:12.574411+06,2019-09-03 07:05:45+06
387395,7a21a10f-2ac2-44f6-a58e-bf26c5c066d6,2019-09-03 19:06:22.087306+06,2019-09-03 07:01:14+06
387396,f005e69c-c28d-4d1e-807f-ca2670fc483b,2019-09-03 19:06:43.124502+06,2019-09-03 07:04:48+06
387397,33718a17-39cc-4b4f-a924-c5bddc67a60a,2019-09-03 19:07:17.774114+06,2019-09-03 07:07:00+06
387398,00197044-168a-4183-9c12-f57877dce6ff,2019-09-03 19:07:28.057181+06,2019-09-03 06:55:00+06
387399,e588c790-52ed-4132-b0ec-c342c92a8ecf,2019-09-03 19:07:43.41945+06,2019-09-03 07:05:24+06
387400,9117011b-3526-4f89-8163-d9a67bf0b127,2019-09-03 19:07:56.80538+06,2019-09-03 07:06:20+06
387401,a2fe6f96-10de-4a35-8ed7-5c06c1887d45,2019-09-03 19:07:59.787688+06,2019-09-03 06:57:41+06
387402,53d1bd36-9140-46fe-bf65-9945a414c1c3,2019-09-03 19:08:03.243483+06,2019-09-03 07:07:43+06
387403,2643f48a-526b-4209-9cbf-0f8117d06811,2019-09-03 19:08:57.354619+06,2019-09-03 07:05:36+06
387404,c22bac2b-ee7a-41c0-abbe-a01339577ec1,2019-09-03 19:09:01.440063+06,2019-09-03 07:07:33+06
387405,dd63138b-2c8f-40ea-ba20-9868504c1630,2019-09-03 19:09:51.350802+06,2019-09-03 06:58:41+06
387406,2c040a09-8515-43ed-a8ed-bf198b4ec4b4,2019-09-03 19:09:56.140366+06,2019-09-03 06:18:00+06
387407,0ca4bc25-1ae9-4bff-ad2d-db8c5b7a6ba7,2019-09-03 19:10:03.093257+06,2019-09-03 06:54:31+06
387408,e11e3ce7-d6b3-47d7-96ba-bc604a83a6de,2019-09-03 19:10:05.220848+06,2019-09-03 07:09:39+06
387409,daab28c3-20aa-49c7-bc60-b06ba1391499,2019-09-03 19:10:08.830307+06,2019-09-03 07:08:49+06
387410,5b796153-2a62-4f7c-af5e-de588e7c7f3f,2019-09-03 19:10:11.839845+06,2019-09-03 06:51:39+06
387411,eab07887-55c2-420e-b038-e343fefb638a,2019-09-03 19:10:33.658913+06,2019-09-03 07:09:49+06
387412,c5b25b8b-e361-47e7-a2d5-811bc6a0a2d0,2019-09-03 19:10:42.276262+06,2019-09-03 07:10:15+06
387413,14a4a996-818f-424b-addc-6b302c9edc09,2019-09-03 19:10:52.060127+06,2019-09-03 07:10:35+06
387414,cd66c90c-498b-4509-9d10-f7cfc90c5dde,2019-09-03 19:10:56.743474+06,2019-09-03 07:10:32+06
387415,37771258-4718-48f6-8508-2d76296d94a4,2019-09-03 19:11:07.664044+06,2019-09-03 07:09:04+06
387416,37fc99e1-0dc0-42f1-8ba4-aadf0951865a,2019-09-03 19:11:09.162349+06,2019-09-03 07:10:51+06
387417,42e94e89-936b-4ee9-b7d5-d0fd0862a501,2019-09-03 19:11:17.556621+06,2019-09-03 07:08:31+06
387418,3667dd1f-1550-440a-9021-538ff181eb15,2019-09-03 19:11:23.949643+06,2019-09-03 07:11:06+06
387419,2d140e36-5ece-49c4-be6b-0604a5e3e5a0,2019-09-03 19:11:42.479909+06,2019-09-03 07:10:45+06
387420,bfbcb3c2-be18-4cfb-af84-740fa4bc1e1e,2019-09-03 19:11:54.329131+06,2019-09-03 07:11:22+06
387421,25dbadd5-9937-4c4b-beb9-c4f97e4d8f16,2019-09-03 19:12:00.965273+06,2019-09-03 07:07:54+06
387422,3f995b25-35f4-4135-a4b2-8c4106b8b3ae,2019-09-03 19:12:11.613214+06,2019-09-03 07:11:25+06
387423,996435cd-2eda-4186-817e-ad32c21a2051,2019-09-03 19:12:16.053262+06,2019-09-03 07:08:04+06
387424,55ce3a4a-cda1-4240-9a6c-7bbe6ba68e74,2019-09-03 19:12:24.612215+06,2019-09-03 07:06:40+06
387425,844ef344-4173-4634-a249-3a8179cbf99f,2019-09-03 19:12:36.11703+06,2019-09-03 07:12:15+06
